ASTRONEER,280.000,4.0,Discrete Non Mobile GPU with 1 GB Ram,2.0,Early Access Open World Space Survival Multiplayer Exploration Sandbox Base Building Co-op Building Adventure Crafting Early Access Sci-fi Atmospheric Third Person Singleplayer Colorful Great Soundtrack Indie,15 Dec, 2016,25451,86
Hunt Showdown,355.000,8.0,NVIDIA GeForce GTX 660 TI or AMD Radeon R7 370,20.0,Early Access Multiplayer Survival Online Co-Op First-Person Horror Shooter Survival Horror Zombies Action FPS PvP Western Early Access Co-op Perma Death Open World Team-Based Gore Violent,22 Feb, 2018,18911,75
Stick Fight: The Game,70.000,1.0,,0.390625,Multiplayer Funny Fighting Action Local Multiplayer 2D Fighter Casual 4 Player Local Physics 2D PvP Indie Shooter Online Co-Op Local Co-Op Controller Great Soundtrack Strategy Co-op Split Screen,28 Sep, 2017,19854,90
Save 26% on FIGHTING EX LAYER,229.500,6.0,NVIDIA GeForce GTX 660 2GB, GTX 750Ti 2GB, or equivalent,4.0,Action Fighting 2D Fighter Anime,29 Nov, 2018,106,89
Age of Empires® III: Complete Collection,310.000,2.0,64 MB NVIDIA GeForce 6800 or ATI Radeon X1300,0,Strategy RTS Base Building Multiplayer Historical Resource Management City Builder War Simulation Real-Time Singleplayer Classic Military Building Open World Action Co-op Real-Time with Pause Online Co-Op Adventure,15 Sep, 2009,12192,88
Neverwinter,0,2.0,NVidia GeForce 6600, ATI/AMD Radeon X1300, or Intel G965 Express (Direct3D Hardware Feature Level 10),23.0,Free to Play MMORPG RPG Massively Multiplayer Adventure Action Multiplayer Fantasy Open World Character Customization Co-op PvP Dragons Dungeons & Dragons Third Person Action RPG PvE Atmospheric Hack and Slash Zombies,5 Dec, 2013,23348,78
Call of Duty®: WWII,Not Available,8.0,NVIDIA® GeForce® GTX 660 @ 2 GB / GTX 1050 or ATI® Radeon™ HD 7850 @ 2GB / AMD RX 550,90.0,World War II FPS Multiplayer War Zombies Action Shooter First-Person Singleplayer Co-op Violent Gore Historical Story Rich Horror Psychological Horror Massively Multiplayer Female Protagonist Open World Heist,2 Nov, 2017,,0
Pre-purchase Total War: THREE KINGDOMS,770.000,0,,0,Strategy Historical War Action Turn-Based Strategy Grand Strategy RTS Violent Military Co-op Singleplayer Multiplayer Tactical Great Soundtrack Fantasy,6 Mar, 2019,,0
House Flipper,188.000,4.0,GeForce GTX 560 / AMD R7-260X,4.0,Simulation Building Realistic Singleplayer Design & Illustration First-Person Indie Destruction Relaxing Family Friendly Casual Economy Sandbox Management Education Multiplayer Memes Strategy Base Building VR,17 May, 2018,6553,78
Euro Truck Simulator 2,350.000,4.0,GeForce GTS 450-class (Intel HD 4000),0,Simulation Driving Open World Realistic Relaxing Singleplayer Moddable Exploration First-Person Economy Adventure Indie Atmospheric Management TrackIR Casual Sandbox Racing Action RPG,12 Oct, 2012,121734,96
中国式家长 / Chinese Parents,120.000,2.0,1024x768 High Color +,0.48828125,Simulation Indie Casual RPG Early Access Anime Foreign,29 Sep, 2018,6696,88
Cuphead,188.000,2.0,Geforce 9600 GT or AMD HD 3870 512MB or higher,20.0,Difficult Cartoon Platformer Great Soundtrack Co-op Hand-drawn 2D Local Co-Op Indie Action Cartoony Retro Bullet Hell Multiplayer Shoot 'Em Up Side Scroller Colorful Singleplayer Funny Atmospheric,29 Sep, 2017,33622,95
Warhammer: Vermintide 2,250.000,6.0,NVIDIA GeForce GTX 460 or AMD Radeon HD 5870,45.0,Co-op Gore First-Person Multiplayer Violent Hack and Slash Action Dark Fantasy Online Co-Op Fantasy Games Workshop Atmospheric PvE Singleplayer Action RPG FPS Adventure Survival Open World Indie,8 Mar, 2018,20017,74
DOOM,450.000,8.0,NVIDIA GTX 670 2GB/AMD Radeon HD 7870 2GB or better,55.0,FPS Action Gore Demons Shooter First-Person Multiplayer Great Soundtrack Singleplayer Fast-Paced Sci-fi Horror Classic Atmospheric Difficult Remake Zombies Blood Co-op Memes,12 May, 2016,40150,92
Kenshi,188.000,6.0,Pixel shader 3.0 capable card,0,Early Access Open World Sandbox RPG Survival Strategy Crafting Indie Building City Builder Simulation RTS Post-apocalyptic Early Access Ninja Singleplayer Management Base Building Adventure Steampunk,20 Mar, 2013,5744,89
Oxygen Not Included,220.000,4.0,Intel HD 4600 (AMD or NVIDIA equivalent),2.0,Early Access Base Building Survival Resource Management Building Singleplayer 2D Simulation Management Strategy Sandbox Space Indie Sci-fi Open World Adventure Early Access Exploration Space Sim Difficult,18 May, 2017,15098,93
War Robots,0,2.0,Intel HD Graphics 4000,1.46484375,Free to Play Action Robots Multiplayer FPS Massively Multiplayer Mechs Controller Shooter PvP,5 Apr, 2018,,0
BeamNG.drive,220.000,4.0,GTX 550 TI,5.0,Early Access Simulation Driving Destruction Physics Realistic Racing Open World Sandbox Moddable Singleplayer Early Access First-Person Funny Third Person Action Multiplayer Adventure Casual Free to Play,29 May, 2015,11918,89
Save 10% on Asterix & Obelix XXL 2,450.000,4.0,1 GB, GeForce GTX 560/Radeon HD 7790,2.0,Adventure Action Beat 'em up 3D Platformer,28 Nov, 2018,40,85
DARK SOULS™: REMASTERED,850.000,6.0,GeForce GTX 460, 1 GB / Radeon HD 6870, 1 GB,8.0,Dark Fantasy Difficult Action Action RPG RPG Atmospheric Great Soundtrack Adventure Third Person Story Rich Replay Value Exploration Dark Lore-Rich Co-op Mature Multiplayer Character Customization Singleplayer Open World,23 May, 2018,,0
Pre-purchase RESIDENT EVIL 2 / BIOHAZARD RE:2,800.000,8.0,NVIDIA® GeForce® GTX 760 or AMD Radeon™ R7 260x with 2GB Video RAM,0,Survival Horror Gore Zombies Violent Horror Remake Action Atmospheric Third Person Singleplayer Classic Survival Puzzle Story Rich Adventure Multiplayer Dark Female Protagonist Difficult Third-Person Shooter,Jan. 25, 2019,,0
Slime Rancher,188.000,4.0,512MB VRAM,1.0,Cute Exploration Adventure Colorful First-Person Singleplayer Open World Funny Sandbox Fantasy Early Access Simulation Casual Management Great Soundtrack Indie Family Friendly Female Protagonist Action FPS,1 Aug, 2017,18932,95
Heroes & Generals,0,3.0,ATI HD 4810/NVIDIA 9600 GT or above (with >512mb RAM),2.0,Free to Play World War II FPS Multiplayer War Shooter Action First-Person Massively Multiplayer Tactical Co-op Strategy Historical Open World Simulation Singleplayer Atmospheric Adventure Early Access Indie,18 Oct, 2016,,0
Scrap Mechanic,188.000,4.0,NVIDIA GeForce 220 / ATI Radeon HD 3870 or better,2.0,Early Access Building Sandbox Multiplayer Open World Physics Early Access Singleplayer Funny First-Person Co-op Simulation Adventure Third Person Crafting Action Survival Indie Racing Atmospheric,19 Jan, 2016,15135,83
VEGA Conflict,0,4.0,DX9 (shader model 2.0) capabilities,2.0,Free to Play Space Strategy Massively Multiplayer Sci-fi Multiplayer Open World RTS War Action PvP Base Building Singleplayer Co-op Survival Adventure Shooter Sandbox 2D Nudity,14 Dec, 2015,,0
Portal 2,120.000,2.0,Video card must be 128 MB or more and with support for Pixel Shader 2.0b (ATI Radeon X800 or higher / NVIDIA GeForce 7600 or higher / Intel HD Graphics 2000 or higher).,8.0,Puzzle Co-op First-Person Sci-fi Comedy Singleplayer Online Co-Op Adventure Funny Science Female Protagonist Action Multiplayer Story Rich Atmospheric Local Co-Op FPS Strategy Space Platformer,18 Apr, 2011,98926,98
SOULCALIBUR VI,Not Available,6.0,NVIDIA GeForce GTX 1050,20.0,Fighting Action Character Customization Multiplayer Fantasy Swordplay Arcade Nudity Singleplayer Local Multiplayer Competitive Great Soundtrack Anime Female Protagonist Story Rich,18 Oct, 2018,1888,83
Hearts of Iron IV,310.000,4.0,ATI Radeon HD 5850 or NVIDIA GeForce GTX470 with 1GB VRAM,2.0,Strategy World War II Grand Strategy Historical War Military Alternate History Multiplayer Simulation Real-Time with Pause Singleplayer Tactical RTS Diplomacy Sandbox Co-op Open World Great Soundtrack Action Casual,6 Jun, 2016,25802,86
Tabletop Simulator,188.000,4.0,Integrated,6.0,Board Game Simulation Multiplayer Sandbox Physics Casual Card Game Strategy Indie Moddable Chess RPG Singleplayer Co-op Masterpiece VR Online Co-Op Comedy Relaxing Adventure,5 Jun, 2015,8175,93
Gang Beasts,188.000,4.0,Nvidia 8800 GT, AMD 5670, Intel HD 3000,2.0,Funny Multiplayer Fighting Local Multiplayer Comedy Physics Action Beat 'em up Co-op 4 Player Local Colorful Early Access Third Person Indie Casual Adventure Singleplayer Sandbox Great Soundtrack Simulation,12 Dec, 2017,,0
Eternal Card Game,0,2.0,Graphics card with DX10 or OpenGL 3.x capabilities,3.0,Free to Play Card Game Strategy Trading Card Game Casual Massively Multiplayer Early Access Multiplayer Singleplayer,15 Nov, 2018,4114,78
Zero Caliber VR,270.000,4.0,NVIDIA GeForce GTX 970,20.0,Early Access Action Early Access VR Simulation Violent Indie Casual FPS,9 Nov, 2018,269,73
DRAGON QUEST® XI: Echoes of an Elusive Age™ - Digital Edition of Light,Not Available,8.0,NVIDIA GeForce GTX 750Ti / AMD Radeon RX 470,32.0,RPG JRPG Turn-Based Combat Singleplayer Fantasy Anime Turn-Based Story Rich Adventure Great Soundtrack Open World Action,4 Sep, 2018,1783,93
Star Trek Online,0,0,,0,Free to Play Sci-fi Massively Multiplayer Space RPG MMORPG Open World Action Multiplayer Character Customization Third Person Adventure PvP Singleplayer Co-op PvE Strategy Online Co-Op Tactical Action RPG,2 Feb, 2010,9710,76
Grim Dawn,220.000,2.0,512MB NVIDIA GeForce 6800 series or ATI Radeon X800 series or better,5.0,Action RPG RPG Hack and Slash Loot Dark Fantasy Multiplayer Co-op Singleplayer Dungeon Crawler Indie Action Dark Adventure Isometric Post-apocalyptic Fantasy Kickstarter Atmospheric Crowdfunded Zombies,25 Feb, 2016,21555,91
Youtubers Life,220.000,2.0,512MB VRAM (NVIDIA GeForce),3.0,Simulation Singleplayer Management Strategy Character Customization Early Access Funny Memes Family Friendly Casual Indie Realistic Adventure Multiplayer Open World Comedy Sandbox Walking Simulator Illuminati Female Protagonist,18 May, 2016,7816,72
theHunter: Call of the Wild™,188.000,4.0,NVIDIA GTX 660 / ATI HD7870 - 1GB VRAM,30.0,Hunting Open World Multiplayer Simulation Adventure FPS Survival First-Person Realistic Co-op Singleplayer Shooter Walking Simulator Sports Atmospheric Online Co-Op Action Strategy Massively Multiplayer Gore,16 Feb, 2017,15394,78
Jurassic World Evolution,Not Available,8.0,NVIDIA GeForce GTX 1050 (Legacy GPU: GeForce GTX 660) / AMD Radeon 7850 (2GB),8.0,Building Dinosaurs Management Simulation Strategy Sandbox Singleplayer City Builder Sci-fi Open World Resource Management Violent Atmospheric Economy Action Great Soundtrack Survival Multiplayer Casual Adventure,12 Jun, 2018,10521,71
Warhammer 40,000: Mechanicus,250.000,8.0,2GB ATI Radeon HD 7970, 2GB NVIDIA GeForce GTX 770 or better,8.0,Strategy Warhammer 40K Turn-Based Tactics Turn-Based Turn-Based Combat Games Workshop Indie Sci-fi,15 Nov, 2018,1132,91
Microsoft Flight Simulator X: Steam Edition,220.000,2.0,DirectX®9 compliant video card or greater, 256 MB video RAM or higher, Shader Model 1.1 or higher (Laptop versions of these chipsets may work but are not supported. Updates to your video and sound card drivers may be required),30.0,Simulation Flight Realistic Open World Multiplayer Singleplayer Moddable Adventure Atmospheric First-Person Action Difficult Massively Multiplayer Co-op Third Person Strategy Local Multiplayer Military Sandbox VR,16 Oct, 2006,9237,78
Tom Clancy's Ghost Recon® Wildlands,825.000,6.0,NVIDIA GeForce GTX660 / AMD R9 270X (2GB VRAM with Shader Model 5.0 or better),50.0,Open World Shooter Action Multiplayer Co-op Tactical Stealth Third-Person Shooter Military Singleplayer Adventure FPS Third Person Online Co-Op Sandbox Strategy Survival First-Person Atmospheric PvP,6 Mar, 2017,25471,74
Green Hell,188.000,4.0,GeForce GTX 660, Radeon RX 460 or equivalent with 2 GB of video RAM,8.0,Early Access Survival Open World Multiplayer Crafting Simulation Early Access Singleplayer Indie First-Person Realistic Adventure Survival Horror Horror Psychological Horror Co-op,29 Aug, 2018,2128,85
Stellaris,310.000,4.0,Nvidia® GeForce™ GTX 460 or AMD® ATI Radeon™ HD 5870  (1GB VRAM), or AMD® Radeon™  RX Vega 11 or Intel® HD Graphics 4600,10.0,Space Strategy Grand Strategy Sci-fi 4X Exploration Real-Time with Pause Multiplayer RTS Singleplayer Simulation Great Soundtrack Replay Value Sandbox Moddable Atmospheric Open World Building Story Rich Adventure,9 May, 2016,29675,78
Project Hospital,220.000,4.0,Integrated Intel HD 4000,0.78125,Simulation Indie Strategy Management Building Singleplayer,30 Oct, 2018,668,85
Golf It!,110.000,4.0,512 MB (DX 11 recommended),8.0,Early Access Multiplayer Mini Golf Casual Sports Golf Simulation Early Access Indie Funny Online Co-Op Singleplayer Level Editor Sandbox Local Multiplayer Memes Psychological Horror,17 Feb, 2017,2815,80
Battlerite Royale,220.000,4.0,Intel HD 3000,3.0,Early Access Battle Royale Massively Multiplayer Action Early Access MOBA PvP Multiplayer Competitive,26 Sep, 2018,,0
GROUND BRANCH,188.000,4.0,Geforce GTX 570 or AMD Radeon HD 7850 or better,20.0,Early Access Early Access Indie Action Tactical FPS Military Realistic Singleplayer Multiplayer Shooter Co-op,14 Aug, 2018,349,81
Conan Exiles,320.000,6.0,Nvidia GeForce GTX 560 (1GB) or AMD Radeon HD 7770 (1GB),50.0,Survival Open World Crafting Nudity Building Multiplayer Sandbox RPG Massively Multiplayer Early Access Action Violent Adventure PvP Gore Singleplayer Exploration Online Co-Op Co-op Fantasy,8 May, 2018,,0
Car Mechanic Simulator 2018,188.000,4.0,NVidia GeForce GTX 660 2GB,20.0,Simulation Building Driving Realistic Singleplayer Racing First-Person Multiplayer Open World Crafting Sandbox Education Physics Moddable Management Strategy Great Soundtrack Memes Massively Multiplayer Co-op,28 Jul, 2017,9952,76
Pavlov VR,120.000,4.0,GTX 970,4.0,Early Access VR Action Early Access Violent Multiplayer FPS Indie Gore Shooter,27 Feb, 2017,2412,88
Cultist Simulator,188.000,1.0,1280x768 minimum resolution, post-2012 integrated graphics,0.48828125,Indie Card Game Lovecraftian Simulation RPG Story Rich Dark Fantasy Text-Based Choices Matter Strategy Horror Rogue-like Atmospheric Singleplayer,31 May, 2018,1126,78
Starbound,165.000,2.0,256 MB graphics memory and directx 9.0c compatible gpu,3.0,Sandbox Adventure Survival Crafting Indie Space Multiplayer Building Pixel Graphics 2D RPG Exploration Open World Action Platformer Sci-fi Co-op Singleplayer Atmospheric Great Soundtrack,22 Jul, 2016,55690,91
WARRIORS OROCHI 4 - 無双OROCHI３,480.000,6.0,NVIDIA GeForce GTX 660 or over,20.0,Action Hack and Slash Anime Female Protagonist,15 Oct, 2018,1257,84
Exanima,165.000,2.0,Intel HD 4000 or AMD Radeon HD 2600 or Nvidia GeForce 8600 with 512MB VRAM,2.0,Early Access RPG Physics Dark Fantasy Action Dungeon Crawler Isometric Adventure Early Access Medieval Difficult Singleplayer Simulation Indie Atmospheric Character Customization Rogue-like Nudity Action RPG Horror,29 Apr, 2015,3100,77
Post Scriptum,250.000,8.0,Geforce GTX 770 or AMD Radeon R9 290,35.0,World War II FPS Multiplayer Realistic Simulation Military Action Massively Multiplayer Strategy War First-Person Team-Based Historical Shooter Tactical Indie Co-op Violent Open World Singleplayer,9 Aug, 2018,,0
F1 2018,480.000,8.0,Nvidia GT 640 or AMD HD 7750,50.0,Racing Simulation Sports Multiplayer Realistic Singleplayer Driving,23 Aug, 2018,1148,82
Arma 3,940.000,4.0,NVIDIA GeForce 9800GT / AMD Radeon HD 5670 /  Intel HD Graphics 4000 with 512 MB VRAM,0,Simulation Military Multiplayer Realistic Open World Tactical Action FPS War Strategy Sandbox Shooter Co-op Moddable Team-Based Online Co-Op Third-Person Shooter Singleplayer First-Person TrackIR,12 Sep, 2013,77869,89
Total War: WARHAMMER,770.000,8.0,2GB Nvidia 680MX, 2GB AMD R9 M290, 1.5GB Intel Iris Graphics 540 or better (see notes for more details),37.0,Strategy Fantasy War RTS Turn-Based Strategy Games Workshop Grand Strategy Multiplayer Tactical Dark Fantasy Action Singleplayer Atmospheric Turn-Based Co-op Story Rich Open World RPG Gore 4X,24 May, 2016,22867,75
Football Manager 2019,770.000,2.0,Intel GMA X4500, NVIDIA GeForce 9600M GT or AMD/ATI Mobility Radeon HD 3650 – 256MB VRAM,7.0,Simulation Sports Management Soccer Football Strategy Multiplayer Singleplayer Heist,2 Nov, 2018,1484,80
Realm of the Mad God,0,1.0,,0,Free to Play Massively Multiplayer Pixel Graphics RPG Perma Death Multiplayer Bullet Hell MMORPG Action Indie Rogue-like Open World 2D Adventure Difficult Survival Co-op Retro Strategy Casual,20 Feb, 2012,27713,83
Save 20% on R-Type Dimensions EX,249.500,4.0,Intel HD Graphics 5000,0.29296875,Action Shoot 'Em Up Arcade Side Scroller Remake,28 Nov, 2018,48,93
Hollow Knight,165.000,4.0,GeForce 9800GTX+ (1GB),9.0,Metroidvania Great Soundtrack Difficult Platformer 2D Indie Atmospheric Exploration Adventure Singleplayer Hand-drawn Action Dark Fantasy Story Rich Open World Cute Multiple Endings Side Scroller Controller Gothic,24 Feb, 2017,31446,95
Planet Coaster,893.500,8.0,nVidia GTX 560 (2GB)/AMD Radeon 7850 (2GB),8.0,Simulation Building Management Sandbox Singleplayer Strategy Family Friendly Great Soundtrack Realistic Funny Open World Atmospheric Casual Base Building Economy Colorful Multiplayer Adventure Action First-Person,17 Nov, 2016,19307,88
Bus Simulator 18,570.000,6.0,NVIDIA GeForce GTX 750 (1GB VRAM) or AMD Radeon R7 360 (2GB VRAM) or higher,6.34765625,Simulation Multiplayer Driving Realistic Singleplayer Open World Co-op,13 Jun, 2018,,0
The Jackbox Party Pack 5,250.000,4.0,GeForce 500+ / Radeon 5000+ or Greater,3.0,Casual Local Multiplayer Multiplayer Comedy,17 Oct, 2018,178,84
